16x16 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 16x16
字体: C:/Windows/Fonts/msyh.ttc

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
1391   探    0x000063A2   0x0000ADE0     16     16     2     
1392   掣    0x000063A3   0x0000AE00     16     16     2     
1393   接    0x000063A5   0x0000AE20     16     16     2     
1394   控    0x000063A7   0x0000AE40     16     16     2     
1395   推    0x000063A8   0x0000AE60     16     16     2     
1396   掩    0x000063A9   0x0000AE80     16     16     2     
1397   措    0x000063AA   0x0000AEA0     16     16     2     
1398   掳    0x000063B3   0x0000AEC0     16     16     2     
1399   掷    0x000063B7   0x0000AEE0     16     16     2     
1400   掸    0x000063B8   0x0000AF00     16     16     2     
1401   掺    0x000063BA   0x0000AF20     16     16     2     
1402   揉    0x000063C9   0x0000AF40     16     16     2     
1403   揍    0x000063CD   0x0000AF60     16     16     2     
1404   描    0x000063CF   0x0000AF80     16     16     2     
1405   提    0x000063D0   0x0000AFA0     16     16     2     
1406   插    0x000063D2   0x0000AFC0     16     16     2     
1407   揖    0x000063D6   0x0000AFE0     16     16     2     
1408   握    0x000063E1   0x0000B000     16     16     2     
1409   揣    0x000063E3   0x0000B020     16     16     2     
1410   揩    0x000063E9   0x0000B040     16     16     2     
1411   揪    0x000063EA   0x0000B060     16     16     2     
1412   揭    0x000063ED   0x0000B080     16     16     2     
1413   援    0x000063F4   0x0000B0A0     16     16     2     
1414   揽    0x000063FD   0x0000B0C0     16     16     2     
1415   搀    0x00006400   0x0000B0E0     16     16     2     
1416   搁    0x00006401   0x0000B100     16     16     2     
1417   搂    0x00006402   0x0000B120     16     16     2     
1418   搅    0x00006405   0x0000B140     16     16     2     
1419   搏    0x0000640F   0x0000B160     16     16     2     
1420   搐    0x00006410   0x0000B180     16     16     2     
1421   搓    0x00006413   0x0000B1A0     16     16     2     
1422   搔    0x00006414   0x0000B1C0     16     16     2     
1423   搜    0x0000641C   0x0000B1E0     16     16     2     
1424   搞    0x0000641E   0x0000B200     16     16     2     
1425   搪    0x0000642A   0x0000B220     16     16     2     
1426   搬    0x0000642C   0x0000B240     16     16     2     
1427   搭    0x0000642D   0x0000B260     16     16     2     
1428   携    0x0000643A   0x0000B280     16     16     2     
1429   搽    0x0000643D   0x0000B2A0     16     16     2     
1430   摄    0x00006444   0x0000B2C0     16     16     2     
1431   摆    0x00006446   0x0000B2E0     16     16     2     
1432   摇    0x00006447   0x0000B300     16     16     2     
1433   摈    0x00006448   0x0000B320     16     16     2     
1434   摊    0x0000644A   0x0000B340     16     16     2     
1435   摔    0x00006454   0x0000B360     16     16     2     
1436   摘    0x00006458   0x0000B380     16     16     2     
1437   摧    0x00006467   0x0000B3A0     16     16     2     
1438   摩    0x00006469   0x0000B3C0     16     16     2     
1439   摸    0x00006478   0x0000B3E0     16     16     2     
1440   摹    0x00006479   0x0000B400     16     16     2     
1441   撂    0x00006482   0x0000B420     16     16     2     
1442   撅    0x00006485   0x0000B440     16     16     2     
1443   撇    0x00006487   0x0000B460     16     16     2     
1444   撑    0x00006491   0x0000B480     16     16     2     
1445   撒    0x00006492   0x0000B4A0     16     16     2     
1446   撕    0x00006495   0x0000B4C0     16     16     2     
1447   撞    0x0000649E   0x0000B4E0     16     16     2     
1448   撤    0x000064A4   0x0000B500     16     16     2     
1449   撩    0x000064A9   0x0000B520     16     16     2     
1450   撬    0x000064AC   0x0000B540     16     16     2     
1451   播    0x000064AD   0x0000B560     16     16     2     
1452   撮    0x000064AE   0x0000B580     16     16     2     
1453   撰    0x000064B0   0x0000B5A0     16     16     2     
1454   撵    0x000064B5   0x0000B5C0     16     16     2     
1455   撼    0x000064BC   0x0000B5E0     16     16     2     
1456   擂    0x000064C2   0x0000B600     16     16     2     
1457   擅    0x000064C5   0x0000B620     16     16     2     
1458   操    0x000064CD   0x0000B640     16     16     2     
1459   擎    0x000064CE   0x0000B660     16     16     2     
1460   擒    0x000064D2   0x0000B680     16     16     2     
1461   擞    0x000064DE   0x0000B6A0     16     16     2     
1462   擦    0x000064E6   0x0000B6C0     16     16     2     
1463   攀    0x00006500   0x0000B6E0     16     16     2     
1464   攒    0x00006512   0x0000B700     16     16     2     
1465   攘    0x00006518   0x0000B720     16     16     2     
1466   攫    0x0000652B   0x0000B740     16     16     2     
1467   支    0x0000652F   0x0000B760     16     16     2     
1468   收    0x00006536   0x0000B780     16     16     2     
1469   改    0x00006539   0x0000B7A0     16     16     2     
1470   攻    0x0000653B   0x0000B7C0     16     16     2     
1471   放    0x0000653E   0x0000B7E0     16     16     2     
1472   政    0x0000653F   0x0000B800     16     16     2     
1473   故    0x00006545   0x0000B820     16     16     2     
1474   效    0x00006548   0x0000B840     16     16     2     
1475   敌    0x0000654C   0x0000B860     16     16     2     
1476   敏    0x0000654F   0x0000B880     16     16     2     
1477   救    0x00006551   0x0000B8A0     16     16     2     
1478   敖    0x00006556   0x0000B8C0     16     16     2     
1479   教    0x00006559   0x0000B8E0     16     16     2     
1480   敛    0x0000655B   0x0000B900     16     16     2     
1481   敝    0x0000655D   0x0000B920     16     16     2     
1482   敞    0x0000655E   0x0000B940     16     16     2     
1483   敢    0x00006562   0x0000B960     16     16     2     
1484   散    0x00006563   0x0000B980     16     16     2     
1485   敦    0x00006566   0x0000B9A0     16     16     2     
1486   敬    0x0000656C   0x0000B9C0     16     16     2     
1487   数    0x00006570   0x0000B9E0     16     16     2     
1488   敲    0x00006572   0x0000BA00     16     16     2     
1489   整    0x00006574   0x0000BA20     16     16     2     
1490   敷    0x00006577   0x0000BA40     16     16     2     
1491   文    0x00006587   0x0000BA60     16     16     2     
1492   斋    0x0000658B   0x0000BA80     16     16     2     
1493   斌    0x0000658C   0x0000BAA0     16     16     2     
1494   斑    0x00006591   0x0000BAC0     16     16     2     
1495   斗    0x00006597   0x0000BAE0     16     16     2     
1496   料    0x00006599   0x0000BB00     16     16     2     
1497   斜    0x0000659C   0x0000BB20     16     16     2     
1498   斟    0x0000659F   0x0000BB40     16     16     2     
1499   斡    0x000065A1   0x0000BB60     16     16     2     
1500   斤    0x000065A4   0x0000BB80     16     16     2     
1501   斥    0x000065A5   0x0000BBA0     16     16     2     
1502   斧    0x000065A7   0x0000BBC0     16     16     2     
1503   斩    0x000065A9   0x0000BBE0     16     16     2     
1504   断    0x000065AD   0x0000BC00     16     16     2     
1505   斯    0x000065AF   0x0000BC20     16     16     2     
1506   新    0x000065B0   0x0000BC40     16     16     2     
1507   方    0x000065B9   0x0000BC60     16     16     2     
1508   施    0x000065BD   0x0000BC80     16     16     2     
1509   旁    0x000065C1   0x0000BCA0     16     16     2     
1510   旅    0x000065C5   0x0000BCC0     16     16     2     
1511   旋    0x000065CB   0x0000BCE0     16     16     2     
1512   族    0x000065CF   0x0000BD00     16     16     2     
1513   旗    0x000065D7   0x0000BD20     16     16     2     
1514   无    0x000065E0   0x0000BD40     16     16     2     
1515   既    0x000065E2   0x0000BD60     16     16     2     
1516   日    0x000065E5   0x0000BD80     16     16     2     
1517   旦    0x000065E6   0x0000BDA0     16     16     2     
1518   旧    0x000065E7   0x0000BDC0     16     16     2     
1519   旨    0x000065E8   0x0000BDE0     16     16     2     
1520   早    0x000065E9   0x0000BE00     16     16     2     
1521   旬    0x000065EC   0x0000BE20     16     16     2     
1522   旭    0x000065ED   0x0000BE40     16     16     2     
1523   旱    0x000065F1   0x0000BE60     16     16     2     
1524   时    0x000065F6   0x0000BE80     16     16     2     
1525   旷    0x000065F7   0x0000BEA0     16     16     2     
1526   旺    0x000065FA   0x0000BEC0     16     16     2     
1527   昂    0x00006602   0x0000BEE0     16     16     2     
1528   昆    0x00006606   0x0000BF00     16     16     2     
1529   昌    0x0000660C   0x0000BF20     16     16     2     
1530   明    0x0000660E   0x0000BF40     16     16     2     
1531   昏    0x0000660F   0x0000BF60     16     16     2     
1532   易    0x00006613   0x0000BF80     16     16     2     
1533   昔    0x00006614   0x0000BFA0     16     16     2     
1534   星    0x0000661F   0x0000BFC0     16     16     2     
1535   映    0x00006620   0x0000BFE0     16     16     2     
1536   春    0x00006625   0x0000C000     16     16     2     
1537   昧    0x00006627   0x0000C020     16     16     2     
1538   昨    0x00006628   0x0000C040     16     16     2     
1539   昭    0x0000662D   0x0000C060     16     16     2     
1540   是    0x0000662F   0x0000C080     16     16     2     
1541   昼    0x0000663C   0x0000C0A0     16     16     2     
1542   显    0x0000663E   0x0000C0C0     16     16     2     
1543   晃    0x00006643   0x0000C0E0     16     16     2     
1544   晋    0x0000664B   0x0000C100     16     16     2     
1545   晌    0x0000664C   0x0000C120     16     16     2     
1546   晒    0x00006652   0x0000C140     16     16     2     
1547   晓    0x00006653   0x0000C160     16     16     2     
1548   晕    0x00006655   0x0000C180     16     16     2     
1549   晚    0x0000665A   0x0000C1A0     16     16     2     
1550   晤    0x00006664   0x0000C1C0     16     16     2     
1551   晦    0x00006666   0x0000C1E0     16     16     2     
1552   晨    0x00006668   0x0000C200     16     16     2     
1553   普    0x0000666E   0x0000C220     16     16     2     
1554   景    0x0000666F   0x0000C240     16     16     2     
1555   晰    0x00006670   0x0000C260     16     16     2     
1556   晴    0x00006674   0x0000C280     16     16     2     
1557   晶    0x00006676   0x0000C2A0     16     16     2     
1558   智    0x0000667A   0x0000C2C0     16     16     2     
1559   晾    0x0000667E   0x0000C2E0     16     16     2     
1560   暂    0x00006682   0x0000C300     16     16     2     
1561   暇    0x00006687   0x0000C320     16     16     2     
1562   暑    0x00006691   0x0000C340     16     16     2     
1563   暖    0x00006696   0x0000C360     16     16     2     
1564   暗    0x00006697   0x0000C380     16     16     2     
1565   暮    0x000066AE   0x0000C3A0     16     16     2     
1566   暴    0x000066B4   0x0000C3C0     16     16     2     
1567   曙    0x000066D9   0x0000C3E0     16     16     2     
1568   曝    0x000066DD   0x0000C400     16     16     2     
1569   曰    0x000066F0   0x0000C420     16     16     2     
1570   曲    0x000066F2   0x0000C440     16     16     2     
1571   曳    0x000066F3   0x0000C460     16     16     2     
1572   更    0x000066F4   0x0000C480     16     16     2     
1573   曹    0x000066F9   0x0000C4A0     16     16     2     
1574   曼    0x000066FC   0x0000C4C0     16     16     2     
1575   曾    0x000066FE   0x0000C4E0     16     16     2     
1576   替    0x000066FF   0x0000C500     16     16     2     
1577   最    0x00006700   0x0000C520     16     16     2     
1578   月    0x00006708   0x0000C540     16     16     2     
1579   有    0x00006709   0x0000C560     16     16     2     
1580   朋    0x0000670B   0x0000C580     16     16     2     
1581   服    0x0000670D   0x0000C5A0     16     16     2     
1582   朔    0x00006714   0x0000C5C0     16     16     2     
1583   朗    0x00006717   0x0000C5E0     16     16     2     
1584   望    0x0000671B   0x0000C600     16     16     2     
